"player_id","player_name","avg_pts","avg_ast","avg_oreb","avg_dreb","avg_stl","avg_blk","avg_tov","avg_fgm","avg_fga","avg_tpm","avg_play_time","team_name","position"
372,"特伦斯-罗斯",10.2,2.6,0,2.2,1.6,0.4,1.2,3.8,8.8,1.8,30,"魔术",2.5
374,"卢卡斯-诺盖拉",1,0,0.67,1,0.33,0,0,0.33,0.67,0,2,"猛龙",4.5
375,"德朗-赖特",2.78,1.44,0.44,1,0.44,0.11,0.56,1,1.89,0.22,10,"猛龙",1
376,"诺曼-鲍威尔",11.67,1.56,0.67,2.67,1,0.44,1.78,3.89,9.11,1.67,25,"猛龙",2.5
377,"雅各布-珀尔特尔",1.67,0,1,1,0.17,0.17,0,0.83,1.83,0,4,"猛龙",5
378,"帕斯卡尔-西亚卡姆",0,0.5,1,0.5,0.5,0,0,0,1,0,5,"猛龙",4
379,"JR-史密斯",8.06,0.72,0.28,2.06,0.72,0.33,0.67,2.78,5.5,2.22,28,"骑士",2
380,"詹姆斯-琼斯",0.29,0,0.14,0.43,0,0,0.29,0.14,0.71,0,5,"骑士",2.5
381,"勒布朗-詹姆斯",32.83,7.83,1.11,8.06,1.94,1.28,4.06,12.06,21.33,2.44,41,"骑士",3.5
383,"理查德-杰弗森",3.93,0.5,0.71,1.07,0.14,0.21,0.57,1.14,2.71,0.36,14,"骑士",3
389,"肯特-贝兹莫尔",9.83,3.17,0.67,3.17,0.67,0.83,2.67,3.5,8.83,1.17,25,"老鹰",2.5
390,"艾尔-霍弗德",15.06,5.39,1.72,4.83,0.83,0.78,1.72,6.17,10.56,1.5,33,"凯尔特人",5
394,"埃里克-戈登",12.91,2,0.45,3.45,0.73,0.55,1.27,4.64,11,2.45,33,"火箭",2.5
397,"诺里斯-科尔",1.67,0.33,0,0.33,0,0.33,0.67,0.67,2.67,0.33,12,"雷霆",1.5
398,"莱恩-安德森",9.36,0.64,1.36,3.91,0.55,0.18,0.82,3.27,8.36,1.55,30,"火箭",4.5
406,"大卫-韦斯特",4.47,2.12,0.41,2.29,0.35,0.82,0.59,2,3.47,0.06,12,"勇士",4
409,"马努-吉诺比利",6.62,2.44,0.62,1.81,1,0.12,0.75,2.5,6.06,0.56,19,"马刺",2
414,"扎扎-帕楚里亚",5.13,0.73,1.13,2.73,0.4,0.27,0.93,2.13,4,0,15,"勇士",5
416,"莫里斯-恩多尔",8.4,0.8,2.2,3.2,0.8,1,1.4,3.4,6.4,0,18,"尼克斯",3.5
420,"德维恩-韦德",15,4,1,4,0.67,1.33,1.67,5.33,14.33,1,29,"公牛",2
424,"杰拉德-格林",7.46,0.69,0.15,1.38,0.23,0.08,0.62,2.62,5.54,1.62,14,"凯尔特人",2.5
429,"迈克-康利",24.67,7,0.17,3.17,1.67,0.5,2,8.33,17.17,2.83,33,"灰熊",1
431,"考特尼-李",12.6,2.4,1.4,1.8,1.4,0,1,5.2,11,1.2,31,"尼克斯",2
432,"马特-巴恩斯",0.82,0.64,0,0.73,0.18,0,0.18,0.36,1.36,0.09,6,"勇士",3.5
433,"本诺-尤德里",9,6.2,0.2,1.8,0.8,0,1.2,3.8,7.2,0.2,17,"活塞",1
437,"安东尼-托利弗",5.6,2.4,0.2,3,0.2,1,0.8,1.6,5,0.4,21,"国王",4
438,"萨沙-武贾西奇",5.2,3.2,1,1.6,0.4,0,0.4,1.8,6.2,1.2,17,"尼克斯",2
440,"德里克-威廉姆斯",2.57,0.57,0.14,0.14,0,0.14,0.43,1,2,0.29,6,"骑士",4
441,"尼古拉斯-巴图姆",15.8,6,0.2,3.4,1.4,0.4,1.6,5.6,12.2,1.2,30,"黄蜂",2.5
443,"马文-威廉姆斯",6.8,0.6,1.4,4.8,0.6,1,1.4,2.2,7,1.2,30,"黄蜂",4
445,"林书豪",20.2,5.4,1,5.8,1.4,0.4,2.6,6,12.6,2.6,29,"篮网",1
446,"哈桑-怀特塞德",20.4,1,4.4,11.2,0.8,2,1.8,7.8,14.6,0,32,"热火",5
448,"乔-约翰逊",12.91,2.45,0.73,3.09,0.55,0.09,1.09,5.27,12.09,1.36,30,"爵士",3.5
449,"韦恩-艾灵顿",9.2,1.4,0,2.4,0.8,0,0.2,3,6.6,2.8,20,"热火",2
452,"托马斯-罗宾逊",7.4,0.6,1.4,4.2,0.6,0,2.2,3.2,6,0,17,"湖人",4.5
454,"伊斯梅尔-史密斯",16.6,7.4,0.8,2.2,0,0.4,1.8,7.2,15,0.2,30,"活塞",1
455,"克里斯-亨弗里斯",0,0,0,0,0,1,0,0,0,0,17,"老鹰",4.5
456,"内内",10,0.56,1.22,3.44,0.67,0.44,1,4,5.67,0,18,"火箭",5
457,"贾里德-杜德利",10.6,2.6,0.4,3.8,1.4,0,1.4,3.6,8,1.8,26,"太阳",3.5
460,"加莱特-坦普尔",7.8,3.2,0.4,3.6,2.2,0.6,1.6,3,9,1.6,29,"国王",1.5
464,"埃文-特纳",10.25,3.75,0.75,5,1.75,0.5,1.75,3,8.25,1.25,28,"开拓者",2.5
465,"大卫-李",4.07,0.73,1.33,2.47,0.27,0.33,0.4,1.67,3.2,0,13,"马刺",4.5
466,"特雷沃-布克",10.8,1,1.2,4.4,1.2,0.2,1.4,5,9.2,0.6,21,"篮网",4
467,"拉简-隆多",11.5,10,3,5,3.5,0.5,2,5.5,13,0,29,"公牛",1
468,"昆西-埃西",2.2,0.4,0.6,2.2,0.2,0.2,0.6,0.8,4.6,0.4,16,"篮网",4.5
470,"凯文-杜兰特",28.53,4.27,1.07,6.73,0.8,1.33,2.53,9.93,17.87,2.53,37,"勇士",3.5
471,"DJ-奥古斯丁",4.6,2,0.2,1.4,0.6,0,2.4,1.4,5.6,0.4,16,"魔术",1
472,"德马尔-德罗赞",22.4,3.4,0.4,4.5,1.4,0,2.5,7.6,17.5,0.1,37,"猛龙",2.5
474,"俾斯麦-比永博",5,0.6,1.4,3.8,0.6,0.8,0.8,1.6,2.8,0,16,"魔术",5
476,"罗伊-希伯特",0.8,0.2,0.2,0.2,0,0.4,0.2,0.4,0.6,0,2,"掘金",5
477,"布兰登-巴斯",2,0,1,0,1,0,0,1,3,0,8,"快船",4
478,"梅塔-沃尔德皮斯",7.2,0.8,0.4,1.4,1.4,0,0.6,2.6,7.8,1.4,15,"湖人",3.5
479,"德隆-威廉姆斯",4.33,2.11,0.17,1.11,0.56,0.06,0.94,1.56,3.56,0.67,13,"骑士",1
480,"雷蒙德-费尔顿",5.57,1.43,0.29,1.14,0.86,0,0.43,2.14,4.57,0.57,19,"快船",1
482,"犹多尼斯-哈斯勒姆",1.8,0.4,0.4,2,0.4,0,0.6,0.8,1.4,0,1,"热火",4
483,"以赛亚-卡南",11.67,1.33,0,1.33,1,0,1.67,4.33,8.67,1.67,21,"公牛",1
485,"杰森-史密斯",3.92,0.31,0.77,1.54,0.15,0.62,0.77,1.46,3,0.23,11,"奇才",4.5
486,"杰拉德-亨德森",5.2,1.6,0.4,1.2,0.4,0.2,0.6,1.8,5.8,0.4,21,"76人",2
487,"阿隆-阿弗拉罗",10.2,2,0,2.4,0,0.2,1.4,4,7.6,1.4,26,"国王",2.5
488,"伊安-马辛米",2.8,1.2,0.6,1.6,0,1.2,0.6,1,1.8,0,13,"奇才",5
489,"所罗门-希尔",8.6,1,0.8,3.2,1.6,0.4,0.8,2.8,8.2,1.4,33,"鹈鹕",3
491,"德怀特-霍华德",8,1.33,3,7.67,1,0.83,1.83,3,6,0,26,"老鹰",5
492,"泰-劳森",16.8,7.4,0.2,3.2,0.8,0,2.2,4.8,7.6,0.2,25,"国王",1
493,"杰森-特里",2.5,0.83,0.5,1,0.5,0.17,0.33,1,3.17,0.33,14,"雄鹿",1.5
494,"保罗-加索尔",7.69,1.94,2.44,4.69,0.44,1.06,1.12,3.12,7.12,0.38,23,"马刺",5
495,"伊托万-摩尔",9,2,0.4,2,0.8,0.6,0.4,3.2,6,0.8,22,"鹈鹕",1.5
496,"阿隆-布鲁克斯",5,1,0,1,0,0,1,2,3,1,14,"步行者",1
497,"布莱恩-罗伯茨",5.4,0.4,0.2,1.2,0.4,0.2,1.4,2.2,6,0.4,16,"黄蜂",1
501,"米尔扎-泰莱托维奇",1,0,0,1,0.33,0,0.33,0.33,2,0.33,17,"雄鹿",4
503,"达雷尔-亚瑟",5.8,0.6,0.2,1.4,1,0.6,0.4,1.6,4.8,1,17,"掘金",4.5
504,"兰迪-弗耶",3.2,1.4,0.2,1.2,1.2,0,0.4,0.6,4.2,0.4,15,"篮网",1.5
505,"迈克-米勒",1.6,2,0.2,3.6,0.2,0,0.8,0.6,1.8,0.4,17,"掘金",2.5
506,"卢克-理查德-巴莫特",7.57,1,1.43,3.57,1.14,0.57,0.43,2.43,6.14,0.71,32,"快船",3.5
507,"贾马尔-克劳福德",12.57,1.86,0.29,1.14,0.57,0.14,1.29,5,11.86,0.86,27,"快船",2.5
508,"韦斯利-约翰逊",0.25,0,0,0.5,0.25,0,0,0,0,0,7,"快船",2.5
509,"奥斯汀-里弗斯",8,1,0.33,2.33,0.33,0.33,1.67,3,8.67,1.33,30,"快船",1.5
511,"科尔-阿尔德里奇",2,0,0.4,1,0.2,0.2,0.4,1,2,0,11,"森林狼",5
514,"莱昂德罗-巴博萨",9.2,0.8,0.4,2.4,0.4,0,0.8,3.6,8.8,0.4,30,"太阳",1.5
515,"马利斯-斯贝茨",6.57,0.43,0.57,2,0.29,0.43,0.43,2.29,5.29,1,15,"快船",4.5
516,"布兰登-拉什",3.4,0.8,0.2,1.4,0.4,0.2,1,1.2,3.2,0.8,25,"森林狼",2.5
517,"兰斯-史蒂芬森",16,2.75,0.25,5,0.5,0,1,6.75,13.25,1.75,24,"步行者",1.5
523,"罗尼-普莱斯",1.4,2.2,0.2,0.2,1,0.2,0.4,0.4,2,0.2,12,"太阳",1.5
531,"凯文-塞拉芬",7.25,1,2,1.5,0,0.5,1,3,6.5,0,15,"步行者",4.5
542,"詹姆斯-约翰逊",18.2,5.6,1,6,1.2,0.8,3,7.2,14.2,1.6,33,"热火",4
551,"布兰登-詹宁斯",2.85,1.85,0.38,1.08,0.15,0,0.62,1.08,2.85,0.15,13,"奇才",1
554,"乔恩-洛伊尔",5.2,0.4,1.6,2.6,0.2,0,0.6,1.8,5.6,0.2,21,"活塞",4
560,"乔丹-克劳福德",15.2,3.4,0,1.2,1,0,2,6.6,13.2,1,25,"鹈鹕",1.5
568,"伊莱贾-米尔萨普",1.8,0.8,0.8,1.6,0.4,0.2,0.8,0.6,2.4,0,12,"太阳",2.5
601,"奎因-库克",8.8,2.4,0.2,0.4,0.4,0,1,3.8,7.2,0.8,16,"鹈鹕",1
642,"特雷韦恩-格雷厄姆",5.6,0.2,0.6,0.8,0.8,0.2,0.2,2.2,3.8,0.8,16,"黄蜂",2
644,"马尔科姆-德莱尼",8,0,0,1,0,0,0,3,3,1,15,"老鹰",1.5
646,"多里安-芬尼-史密斯",4.8,2,2,3.4,0.6,0.2,0.6,2,7.6,0.4,22,"小牛",3.5
648,"尼古拉斯-布鲁西诺",9.4,2.4,0.8,3,0.6,0.2,1.6,3.2,8,2,24,"小牛",2.5
650,"贾马尔-默里",16.2,6,0.6,2.8,1,0.4,1.8,6,13.4,1.6,30,"掘金",1.5
651,"罗德尼-麦格鲁德",4.4,2,1,1.6,0.2,0.2,1.8,1.8,5.8,0.6,25,"热火",2
652,"奥卡罗-怀特",1.4,0.8,0,0.6,0.4,0.2,0.2,0.6,2.8,0.2,12,"热火",3.5
653,"贾斯汀-汉密尔顿",7.6,1.2,1,2.4,0.6,0.6,0.8,3.2,7.2,0.6,15,"篮网",4.5
654,"克里斯-邓恩",3,4.6,0.2,1.2,0.8,0.4,1,1.4,4.4,0.2,19,"森林狼",1.5
655,"吉列尔莫-埃尔南戈麦斯",12.6,3,3.6,5.8,1,0,1.8,4.6,10,0.2,26,"尼克斯",5
656,"明道加斯-库兹明斯卡斯",10.4,0.8,1,0.8,0.2,0,1,4.6,9,0.8,21,"尼克斯",3
657,"马绍尔-普拉姆利",5,0.2,2.4,2.4,0.6,0.2,0.8,2.2,3.6,0,10,"尼克斯",5
658,"德拉甘-本德尔",5,1.2,1.4,2.8,0.2,0.8,1,2.2,7.4,0.4,18,"太阳",4
659,"塞尔希奥-罗德里格斯",8.6,4.8,0.4,2.2,1,0,1.4,3.6,7.6,1.4,24,"76人",1
660,"达里奥-沙里奇",12.2,2.2,1.4,4.6,1.4,0.4,3,4.2,10.4,1,27,"76人",4
662,"戴维斯-贝尔坦斯",3,0.33,0.42,1.17,0.25,0.33,0.5,1,2.25,0.67,9,"马刺",3.5
664,"托马什-萨托兰斯基",1.14,0.86,0.14,0.57,0.14,0,0.29,0.43,0.86,0,5,"奇才",1.5
665,"安德鲁-哈里森",6.5,2.17,0.67,1.17,0.5,0.17,0.5,2.17,4.83,0.83,22,"灰熊",1.5
666,"罗恩-贝克",8.4,5.4,0.2,3.2,0.6,0,2.2,3.6,8.2,0.6,30,"尼克斯",1.5
667,"沙松-兰德尔",7,1,0.2,2,0.6,0.2,2.2,2,5.4,0.6,14,"尼克斯",1
668,"蒂姆-夸特曼",3,0,0,0,0,0,0,1,1,1,14,"开拓者",1
669,"亚历克斯-阿夫里内斯",4.8,0.8,0.4,1.4,0,0,0,1.6,4.6,1,16,"雷霆",2
670,"贾罗德-尤托夫",6.8,1.4,1,2.6,0.2,0.6,0.4,2.6,5.2,0.6,16,"小牛",4
671,"帕特里西奥-加里诺",0,0,0.2,1.2,0,0,0.6,0,1.4,0,9,"魔术",2
672,"小韦恩-塞尔登",3.83,1.17,0.5,1,0.17,0.17,0.33,1.5,4.33,0.33,22,"灰熊",2
673,"特洛伊-威廉姆斯",0.2,0.2,0.4,1,0,0,0.4,0,1.8,0,4,"火箭",3
675,"亚历克斯-波伊思雷斯",10.6,0.8,2,3,0.6,0,0.6,4.2,9.2,1.2,26,"76人",3
697,"约吉-费雷尔",12.6,4.6,0.6,2.4,0.8,0.2,1.4,4.6,12.4,1.4,28,"小牛",1
704,"塞马杰-克里斯顿",2.5,2.5,0,1.5,0.5,0,0,1,2.5,0.5,19,"雷霆",1
706,"布林-福布斯",3.33,0.5,0,1.17,0,0.17,0.33,1,3.67,0.33,13,"马刺",1
708,"谢尔登-麦克莱伦",2.8,0,0,0.4,0,0,0.2,1,1.4,0.4,3,"奇才",2
709,"丹尼尔-奥谢富",0,0,0,0.33,0,0,0.33,0,0.33,0,1,"奇才",5
712,"弗雷德-范弗利特",2,0.57,0,0.14,0.14,0,0.14,0.86,1.29,0.29,4,"猛龙",1
718,"马库斯-乔治-亨特",2.8,0.6,0.2,1.6,0.2,0,0.4,0.4,1.4,0.2,9,"魔术",2
723,"德安德鲁-利金斯",2,0.2,0.8,2,0.8,0,0.4,0.8,2,0,11,"小牛",2.5
727,"鲍比-布朗",5,0.2,0,0.4,0,0,0,2,4,1,5,"火箭",1.5
729,"以赛亚-泰勒",0,0.33,0.33,0.33,0,0,0,0,0.67,0,3,"火箭",1
730,"凯尔-威尔哲",3,0,0,0,0,0,0,1,1,1,5,"火箭",4
734,"小德里克-琼斯",11,1,3.2,1.6,1,0.6,1,4.2,8,0.4,27,"太阳",3
735,"肖恩-朗",8.2,0.8,4,2.4,0.4,0.4,0.6,3.6,8.2,0.4,16,"76人",5
746,"大卫-努瓦巴",10.2,1.4,1.2,2.2,1,0,1.2,4,6.6,0,27,"湖人",2
